,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID	,Codeshare,Stops,Equipment
58656,US,5265,BNA,3690,LGA,3697,,0,CR7
63541,WN,4547,BNA,3690,LGA,3697,,0,73W
6852,AA,24,STL,3678,LGA,3697,Y,0,CR7
21886,DL,2009,STL,3678,LGA,3697,,0,CR7
60419,US,5265,STL,3678,LGA,3697,Y,0,CR7
64497,WN,4547,STL,3678,LGA,3697,,0,73W
63855,WN,4547,HOU,3566,LGA,3697,,0,73W
6652,AA,24,RDU,3626,LGA,3697,Y,0,CR7 ERD
21647,DL,2009,RDU,3626,LGA,3697,,0,CR7
60261,US,5265,RDU,3626,LGA,3697,,0,CR7 ERD
3597,9E,3976,MSY,3861,LGA,3697,,0,CR9
21469,DL,2009,MSY,3861,LGA,3697,,0,319
64630,WS,5416,MSY,3861,LGA,3697,Y,0,319 CR9
21205,DL,2009,MCI,3458,LGA,3697,Y,0,CR7 E75 E70
14224,B6,3029,RSW,3793,LGA,3697,,0,320
21683,DL,2009,RSW,3793,LGA,3697,Y,0,CR9
20436,DL,2009,CLE,3486,LGA,3697,Y,0,CR7
55993,UA,5209,CLE,3486,LGA,3697,Y,0,ERJ E70
20895,DL,2009,IND,3585,LGA,3697,,0,CR7
6599,AA,24,PIT,3570,LGA,3697,Y,0,E75 CRJ
21598,DL,2009,PIT,3570,LGA,3697,,0,CR7
60217,US,5265,PIT,3570,LGA,3697,Y,0,E75 CRJ
20498,DL,2009,CVG,3488,LGA,3697,,0,CR7
5029,AA,24,CMH,3759,LGA,3697,Y,0,CR7 ERD
20450,DL,2009,CMH,3759,LGA,3697,,0,CR7 ERJ
58887,US,5265,CMH,3759,LGA,3697,,0,CR7 ERD
9035,AF,137,ATL,3682,BWI,3849,Y,0,M90 757 320
10858,AM,321,ATL,3682,BWI,3849,Y,0,M90 757 320 M88
12974,AZ,596,ATL,3682,BWI,3849,Y,0,320 M90
20084,DL,2009,ATL,3682,BWI,3849,,0,M88 M90 757 320 73W
24861,FL,1316,ATL,3682,BWI,3849,,0,73G
36334,KL,3090,ATL,3682,BWI,3849,Y,0,757 320 M90
63442,WN,4547,ATL,3682,BWI,3849,,0,73W 73C
56959,UA,5209,LAX,3484,BWI,3849,,0,738 319 320 739
63972,WN,4547,LAX,3484,BWI,3849,,0,73H 73W
6239,AA,24,ORD,3830,BWI,3849,Y,0,E75 ER4 CR7
57270,UA,5209,ORD,3830,BWI,3849,,0,319 320 739 738
59881,US,5265,ORD,3830,BWI,3849,,0,E75
5179,AA,24,DFW,3670,BWI,3849,,0,M83 M80
43367,NK,4687,DFW,3670,BWI,3849,,0,320
59030,US,5265,DFW,3670,BWI,3849,,0,M83 M80
25038,FL,1316,DEN,3751,BWI,3849,Y,0,73H
56094,UA,5209,DEN,3751,BWI,3849,,0,320 739 738
63708,WN,4547,DEN,3751,BWI,3849,,0,73W 738
5599,AA,24,JFK,3797,BWI,3849,Y,0,ER4
20929,DL,2009,JFK,3797,BWI,3849,,0,ERJ
59420,US,5265,JFK,3797,BWI,3849,Y,0,ER4
57634,UA,5209,SFO,3469,BWI,3849,,0,739 320 738
25469,FL,1316,SEA,3577,BWI,3849,Y,0,73W
64416,WN,4547,SEA,3577,BWI,3849,,0,73W
25216,FL,1316,MCO,3878,BWI,3849,,0,717
64044,WN,4547,MCO,3878,BWI,3849,,0,73W 733 73C 738
25146,FL,1316,LAS,3877,BWI,3849,,0,73G
43453,NK,4687,LAS,3877,BWI,3849,,0,320
63922,WN,4547,LAS,3877,BWI,3849,,0,73W 73H 738
4904,AA,24,CLT,3876,BWI,3849,,0,319 737 321 757 320 E90
24997,FL,1316,CLT,3876,BWI,3849,Y,0,73W
58762,US,5265,CLT,3876,BWI,3849,,0,319 734 321 752 320 E90
63651,WN,4547,CLT,3876,BWI,3849,,0,73W
56301,UA,5209,EWR,3494,BWI,3849,Y,0,ERJ DH3 DH2
6524,AA,24,PHX,3462,BWI,3849,,0,321 319 320
60142,US,5265,PHX,3462,BWI,3849,,0,321 319 320
64271,WN,4547,PHX,3462,BWI,3849,,0,73W
56722,UA,5209,IAH,3550,BWI,3849,,0,73G 739 320 738 319
6014,AA,24,MIA,3576,BWI,3849,,0,738
34385,JJ,4867,MIA,3576,BWI,3849,,0,777
59689,US,5265,MIA,3576,BWI,3849,,0,738
13916,B6,3029,BOS,3448,BWI,3849,,0,E90
24933,FL,1316,BOS,3448,BWI,3849,Y,0,73W
63562,WN,4547,BOS,3448,BWI,3849,,0,73W 73C 733
21358,DL,2009,MSP,3858,BWI,3849,,0,320 M90 M88 319
43493,NK,4687,MSP,3858,BWI,3849,,0,319
20592,DL,2009,DTW,3645,BWI,3849,,0,M88 320 ERJ
25068,FL,1316,DTW,3645,BWI,3849,Y,0,73W 73C
63758,WN,4547,DTW,3645,BWI,3849,,0,73W 73C
25080,FL,1316,FLL,3533,BWI,3849,,0,717
43407,NK,4687,FLL,3533,BWI,3849,,0,320
63792,WN,4547,FLL,3533,BWI,3849,,0,73W 73C 733
6418,AA,24,PHL,3752,BWI,3849,,0,DH3 319 E90
60037,US,5265,PHL,3752,BWI,3849,,0,3.19E+92
21789,DL,2009,SLC,3536,BWI,3849,,0,320
25494,FL,1316,SLC,3536,BWI,3849,Y,0,73W
64453,WN,4547,SLC,3536,BWI,3849,,0,73W
25441,FL,1316,SAN,3731,BWI,3849,Y,0,73W
64375,WN,4547,SAN,3731,BWI,3849,,0,73W 738
25543,FL,1316,TPA,3646,BWI,3849,,0,717
64521,WN,4547,TPA,3646,BWI,3849,,0,73W 73H 738 73C
25249,FL,1316,MDW,3747,BWI,3849,Y,0,73W
64087,WN,4547,MDW,3747,BWI,3849,,0,73W 73H 738
24923,FL,1316,BNA,3690,BWI,3849,Y,0,738 73W
63527,WN,4547,BNA,3690,BWI,3849,,0,738 73W 73C 733
63486,WN,4547,AUS,3673,BWI,3849,,0,73W
25518,FL,1316,STL,3678,BWI,3849,Y,0,73W
64484,WN,4547,STL,3678,BWI,3849,,0,73C 73W 733
25096,FL,1316,HOU,3566,BWI,3849,Y,0,73W 73H
63837,WN,4547,HOU,3566,BWI,3849,,0,73W
21637,DL,2009,RDU,3626,BWI,3849,,0,ERJ
25426,FL,1316,RDU,3626,BWI,3849,Y,0,73W 733
64335,WN,4547,RDU,3626,BWI,3849,,0,73W 733 73C
25343,FL,1316,MSY,3861,BWI,3849,Y,0,73W
64178,WN,4547,MSY,3861,BWI,3849,,0,73W
25190,FL,1316,MCI,3458,BWI,3849,Y,0,73W
64016,WN,4547,MCI,3458,BWI,3849,,0,73W 733
25437,FL,1316,RSW,3793,BWI,3849,,0,717
64361,WN,4547,RSW,3793,BWI,3849,,0,73H 73C 73W 733
25452,FL,1316,SAT,3621,BWI,3849,Y,0,73W
64393,WN,4547,SAT,3621,BWI,3849,,0,73W 73H
55970,UA,5209,CLE,3486,BWI,3849,,0,DH3
63648,WN,4547,CLE,3486,BWI,3849,,0,73C 733 73W
25128,FL,1316,IND,3585,BWI,3849,Y,0,73C 73W
63885,WN,4547,IND,3585,BWI,3849,,0,733 73C 73W
25410,FL,1316,PIT,3570,BWI,3849,Y,0,73W 73C
64313,WN,4547,PIT,3570,BWI,3849,,0,733 73W
64449,WN,4547,SJU,2890,BWI,3849,,0,73W 738
20482,DL,2009,CVG,3488,BWI,3849,Y,0,ERJ CRJ
25001,FL,1316,CMH,3759,BWI,3849,Y,0,73W 73C
63657,WN,4547,CMH,3759,BWI,3849,,0,73W 73C 733
9157,AF,137,ATL,3682,SLC,3536,Y,0,757 763 320
10892,AM,321,ATL,3682,SLC,3536,Y,0,757
11576,AS,439,ATL,3682,SLC,3536,Y,0,763 757
13038,AZ,596,ATL,3682,SLC,3536,Y,0,763 757
20242,DL,2009,ATL,3682,SLC,3536,,0,763 757 320
36455,KL,3090,ATL,3682,SLC,3536,Y,0,763 757
5748,AA,24,LAX,3484,SLC,3536,Y,0,CRJ CR7
21087,DL,2009,LAX,3484,SLC,3536,,0,757 73H 320 739
57012,UA,5209,LAX,3484,SLC,3536,Y,0,CR7 CRJ
59534,US,5265,LAX,3484,SLC,3536,,0,CR7
63987,WN,4547,LAX,3484,SLC,3536,,0,73C 73H 73W 733
6332,AA,24,ORD,3830,SLC,3536,Y,0,E75 CR7
21546,DL,2009,ORD,3830,SLC,3536,Y,0,E75 CR9
57383,UA,5209,ORD,3830,SLC,3536,Y,0,CR7 E70
59972,US,5265,ORD,3830,SLC,3536,Y,0,E75 CR7
5320,AA,24,DFW,3670,SLC,3536,,0,M83 M80
20559,DL,2009,DFW,3670,SLC,3536,,0,320
59169,US,5265,DFW,3670,SLC,3536,,0,M83 M80
20548,DL,2009,DEN,3751,SLC,3536,,0,320
24410,F9,2468,DEN,3751,SLC,3536,,0,319 320
25059,FL,1316,DEN,3751,SLC,3536,Y,0,73W 733
56198,UA,5209,DEN,3751,SLC,3536,Y,0,CR7 ERJ DH4 CRJ E70
63746,WN,4547,DEN,3751,SLC,3536,,0,73W 733 73C 73H
14103,B6,3029,JFK,3797,SLC,3536,,0,320
20990,DL,2009,JFK,3797,SLC,3536,,0,757 73H 738 739 752
21761,DL,2009,SFO,3469,SLC,3536,,0,320
57699,UA,5209,SFO,3469,SLC,3536,,0,738 320 319
11966,AS,439,SEA,3577,SLC,3536,,0,739 734 73H 73G
21744,DL,2009,SEA,3577,SLC,3536,,0,757 738 320 739
25477,FL,1316,SEA,3577,SLC,3536,Y,0,73W
64425,WN,4547,SEA,3577,SLC,3536,,0,73W 73C
21243,DL,2009,MCO,3878,SLC,3536,,0,757 738 73H
21032,DL,2009,LAS,3877,SLC,3536,,0,738 757 320
25161,FL,1316,LAS,3877,SLC,3536,Y,0,73C
63961,WN,4547,LAS,3877,SLC,3536,,0,73W 733 73C 73H 738
5006,AA,24,CLT,3876,SLC,3536,,0,320
20444,DL,2009,CLT,3876,SLC,3536,,0,320
58865,US,5265,CLT,3876,SLC,3536,,0,320
20727,DL,2009,EWR,3494,SLC,3536,,0,320
6579,AA,24,PHX,3462,SLC,3536,,0,319 321 320
21588,DL,2009,PHX,3462,SLC,3536,,0,757 320 73H 319
60197,US,5265,PHX,3462,SLC,3536,,0,319 321 320
64305,WN,4547,PHX,3462,SLC,3536,,0,738 733 73W 73C
20869,DL,2009,IAH,3550,SLC,3536,,0,319
56840,UA,5209,IAH,3550,SLC,3536,Y,0,ERJ CR7 E70
20357,DL,2009,BOS,3448,SLC,3536,,0,73H 738
21445,DL,2009,MSP,3858,SLC,3536,,0,320 757 319 738
20693,DL,2009,DTW,3645,SLC,3536,,0,320 73H 319 738
6500,AA,24,PHL,3752,SLC,3536,,0,320
21581,DL,2009,PHL,3752,SLC,3536,,0,320
60118,US,5265,PHL,3752,SLC,3536,,0,320
20382,DL,2009,BWI,3849,SLC,3536,,0,320
24984,FL,1316,BWI,3849,SLC,3536,Y,0,73W
63634,WN,4547,BWI,3849,SLC,3536,,0,73W
11900,AS,439,SAN,3731,SLC,3536,Y,0,738 319 320
21693,DL,2009,SAN,3731,SLC,3536,,0,738 319 320
20540,DL,2009,DCA,3520,SLC,3536,,0,757
25295,FL,1316,MDW,3747,SLC,3536,Y,0,73W
64133,WN,4547,MDW,3747,SLC,3536,,0,73W 73H
20840,DL,2009,HNL,3728,SLC,3536,,0,763
11845,AS,439,PDX,3720,SLC,3536,Y,0,757 320 73H
21569,DL,2009,PDX,3720,SLC,3536,,0,757 320 73H
64251,WN,4547,PDX,3720,SLC,3536,,0,73C 73W
20325,DL,2009,BNA,3690,SLC,3536,Y,0,CR9
20280,DL,2009,AUS,3673,SLC,3536,,0,319
25026,FL,1316,DAL,3502,SLC,3536,Y,0,73C
21888,DL,2009,STL,3678,SLC,3536,,0,320
21770,DL,2009,SJC,3748,SLC,3536,,0,738
21652,DL,2009,RDU,3626,SLC,3536,,0,73H
11779,AS,439,MSY,3861,SLC,3536,Y,0,319 320
21472,DL,2009,MSY,3861,SLC,3536,,0,319 320
21516,DL,2009,OAK,3453,SLC,3536,,0,320 319
64212,WN,4547,OAK,3453,SLC,3536,,0,73W 73C
21872,DL,2009,SMF,3817,SLC,3536,,0,73H 320 738
21209,DL,2009,MCI,3458,SLC,3536,,0,319
21875,DL,2009,SNA,3867,SLC,3536,,0,319
21703,DL,2009,SAT,3621,SLC,3536,,0,320
20902,DL,2009,IND,3585,SLC,3536,,0,320 319
20514,DL,2009,CVG,3488,SLC,3536,,0,738 757 320
9146,AF,137,ATL,3682,SAN,3731,Y,0,739 763
11573,AS,439,ATL,3682,SAN,3731,Y,0,739 763
13033,AZ,596,ATL,3682,SAN,3731,Y,0,763
20226,DL,2009,ATL,3682,SAN,3731,,0,739 763
24894,FL,1316,ATL,3682,SAN,3731,Y,0,73W
36443,KL,3090,ATL,3682,SAN,3731,Y,0,763 739
61695,VS,5347,ATL,3682,SAN,3731,Y,0,763 739
63476,WN,4547,ATL,3682,SAN,3731,,0,73W
5743,AA,24,LAX,3484,SAN,3731,Y,0,CRJ CR7
11733,AS,439,LAX,3484,SAN,3731,Y,0,CRJ CR7
21082,DL,2009,LAX,3484,SAN,3731,Y,0,CR9 CR7
57004,UA,5209,LAX,3484,SAN,3731,Y,0,EM2 CR7
59530,US,5265,LAX,3484,SAN,3731,Y,0,CRJ CR7
6323,AA,24,ORD,3830,SAN,3731,,0,738
11804,AS,439,ORD,3830,SAN,3731,Y,0,738
57371,UA,5209,ORD,3830,SAN,3731,,0,73G 320 738 739 319
59963,US,5265,ORD,3830,SAN,3731,,0,738
5306,AA,24,DFW,3670,SAN,3731,,0,738 M80 M83 757
11624,AS,439,DFW,3670,SAN,3731,Y,0,738 M80 M83 757
43384,NK,4687,DFW,3670,SAN,3731,,0,319
59155,US,5265,DFW,3670,SAN,3731,,0,738 M80 M83 757
24404,F9,2468,DEN,3751,SAN,3731,,0,320 319
25056,FL,1316,DEN,3751,SAN,3731,Y,0,73C
56187,UA,5209,DEN,3751,SAN,3731,,0,320 738 752 739 319
63740,WN,4547,DEN,3751,SAN,3731,,0,73C 73H 73W
5638,AA,24,JFK,3797,SAN,3731,,0,738
11672,AS,439,JFK,3797,SAN,3731,Y,0,757 73H
14096,B6,3029,JFK,3797,SAN,3731,,0,320
20981,DL,2009,JFK,3797,SAN,3731,,0,757 73H
47492,QR,4091,JFK,3797,SAN,3731,Y,0,738
59453,US,5265,JFK,3797,SAN,3731,,0,738
57693,UA,5209,SFO,3469,SAN,3731,,0,738 320 319 739 73G
62046,VX,5331,SFO,3469,SAN,3731,,0,319 320
64434,WN,4547,SFO,3469,SAN,3731,,0,73W 73C 733
6761,AA,24,SEA,3577,SAN,3731,Y,0,737
11961,AS,439,SEA,3577,SAN,3731,,0,73H 73J 734 739 73G
21742,DL,2009,SEA,3577,SAN,3731,Y,0,73H 73J 734 739 73G
25476,FL,1316,SEA,3577,SAN,3731,Y,0,73C
5964,AA,24,MCO,3878,SAN,3731,Y,0,737
11759,AS,439,MCO,3878,SAN,3731,,0,73H
25158,FL,1316,LAS,3877,SAN,3731,Y,0,73W
43465,NK,4687,LAS,3877,SAN,3731,,0,320 319
63955,WN,4547,LAS,3877,SAN,3731,,0,73W 738 73C 733
4996,AA,24,CLT,3876,SAN,3731,,0,320 321
58855,US,5265,CLT,3876,SAN,3731,,0,320 321
56387,UA,5209,EWR,3494,SAN,3731,,0,739 738
6571,AA,24,PHX,3462,SAN,3731,,0,320 321
25406,FL,1316,PHX,3462,SAN,3731,Y,0,73W
60189,US,5265,PHX,3462,SAN,3731,,0,320 321
64299,WN,4547,PHX,3462,SAN,3731,,0,73W 733 73C
56828,UA,5209,IAH,3550,SAN,3731,,0,320 738 739 319
6096,AA,24,MIA,3576,SAN,3731,,0,738
59767,US,5265,MIA,3576,SAN,3731,,0,738
4810,AA,24,BOS,3448,SAN,3731,Y,0,737
11602,AS,439,BOS,3448,SAN,3731,,0,73H
13948,B6,3029,BOS,3448,SAN,3731,,0,320
11775,AS,439,MSP,3858,SAN,3731,Y,0,738 739
21438,DL,2009,MSP,3858,SAN,3731,,0,738 739
51694,SY,4356,MSP,3858,SAN,3731,,0,73G
11630,AS,439,DTW,3645,SAN,3731,Y,0,753 739 757
20684,DL,2009,DTW,3645,SAN,3731,,0,753 739 757
6490,AA,24,PHL,3752,SAN,3731,,0,320
60108,US,5265,PHL,3752,SAN,3731,,0,320
24980,FL,1316,BWI,3849,SAN,3731,Y,0,73H
63629,WN,4547,BWI,3849,SAN,3731,,0,73H 73W 738
12010,AS,439,SLC,3536,SAN,3731,Y,0,319 738 320
21851,DL,2009,SLC,3536,SAN,3731,,0,319 738 320
56681,UA,5209,IAD,3714,SAN,3731,,0,739 738 320 752 319
5137,AA,24,DCA,3520,SAN,3731,,0,319
58992,US,5265,DCA,3520,SAN,3731,,0,319
25289,FL,1316,MDW,3747,SAN,3731,Y,0,73H 73W 738
64127,WN,4547,MDW,3747,SAN,3731,,0,738 73W 73H
11660,AS,439,HNL,3728,SAN,3731,,0,73H
30644,HA,2688,HNL,3728,SAN,3731,,0,332
6384,AA,24,PDX,3720,SAN,3731,Y,0,737
11840,AS,439,PDX,3720,SAN,3731,,0,73G 73H 734 73J 739
43537,NK,4687,PDX,3720,SAN,3731,,0,319
63551,WN,4547,BNA,3690,SAN,3731,,0,73W
63503,WN,4547,AUS,3673,SAN,3731,,0,73C 73W
64510,WN,4547,STL,3678,SAN,3731,,0,73W
25487,FL,1316,SJC,3748,SAN,3731,Y,0,73W
64445,WN,4547,SJC,3748,SAN,3731,,0,73W 73C 733 73H
63869,WN,4547,HOU,3566,SAN,3731,,0,73W 73H
25355,FL,1316,MSY,3861,SAN,3731,Y,0,73W
64192,WN,4547,MSY,3861,SAN,3731,,0,73W
64210,WN,4547,OAK,3453,SAN,3731,,0,73C 73W 733 73H
25506,FL,1316,SMF,3817,SAN,3731,Y,0,73W
64470,WN,4547,SMF,3817,SAN,3731,,0,73W 73H 73C 733
64033,WN,4547,MCI,3458,SAN,3731,,0,733 73C
64404,WN,4547,SAT,3621,SAN,3731,,0,73W
9087,AF,137,ATL,3682,IAD,3714,Y,0,320 M88
10871,AM,321,ATL,3682,IAD,3714,Y,0,M88
12998,AZ,596,ATL,3682,IAD,3714,Y,0,M88
20150,DL,2009,ATL,3682,IAD,3714,,0,M88 320 319 717
36386,KL,3090,ATL,3682,IAD,3714,Y,0,M88 CR7
37999,LH,3320,ATL,3682,IAD,3714,Y,0,CRJ
42751,NH,324,ATL,3682,IAD,3714,Y,0,ERJ E70
55805,UA,5209,ATL,3682,IAD,3714,Y,0,ERJ CRJ E70
61672,VS,5347,ATL,3682,IAD,3714,Y,0,M88 320 319 CR7
5710,AA,24,LAX,3484,IAD,3714,,0,738
56973,UA,5209,LAX,3484,IAD,3714,,0,753 320 752 739 738
59502,US,5265,LAX,3484,IAD,3714,,0,738
62010,VX,5331,LAX,3484,IAD,3714,,0,320 319
57313,UA,5209,ORD,3830,IAD,3714,,0,777 320 752 739 73G 753 319
5233,AA,24,DFW,3670,IAD,3714,,0,738 M80
56220,UA,5209,DFW,3670,IAD,3714,,0,320 73G 738
59082,US,5265,DFW,3670,IAD,3714,,0,738 M80
56133,UA,5209,DEN,3751,IAD,3714,,0,320 752 319 739 738
63718,WN,4547,DEN,3751,IAD,3714,,0,73W
14067,B6,3029,JFK,3797,IAD,3714,,0,E90
20949,DL,2009,JFK,3797,IAD,3714,,0,CR7 ERJ CRJ
56905,UA,5209,JFK,3797,IAD,3714,Y,0,CRJ
57652,UA,5209,SFO,3469,IAD,3714,,0,753 752 738 739 320 319
62037,VX,5331,SFO,3469,IAD,3714,,0,320 319
57616,UA,5209,SEA,3577,IAD,3714,,0,752 320 739 738
57094,UA,5209,MCO,3878,IAD,3714,,0,752 320 738
56944,UA,5209,LAS,3877,IAD,3714,,0,320 752 739
4944,AA,24,CLT,3876,IAD,3714,,0,CR7
56017,UA,5209,CLT,3876,IAD,3714,Y,0,ERJ CR7
58803,US,5265,CLT,3876,IAD,3714,Y,0,CR7 CR9
56334,UA,5209,EWR,3494,IAD,3714,,0,DH4
57460,UA,5209,PHX,3462,IAD,3714,,0,320 738
56766,UA,5209,IAH,3550,IAD,3714,,0,738 763 739 320 319
6049,AA,24,MIA,3576,IAD,3714,,0,738
57140,UA,5209,MIA,3576,IAD,3714,,0,319
59721,US,5265,MIA,3576,IAD,3714,,0,738
13928,B6,3029,BOS,3448,IAD,3714,,0,E90
55882,UA,5209,BOS,3448,IAD,3714,,0,320 319 739 738 752 73G
21390,DL,2009,MSP,3858,IAD,3714,Y,0,CR9 CR7
57177,UA,5209,MSP,3858,IAD,3714,Y,0,CR7 ERJ
20628,DL,2009,DTW,3645,IAD,3714,,0,ERJ
56251,UA,5209,DTW,3645,IAD,3714,Y,0,CRJ CR7 ERJ ER4 E70
56449,UA,5209,FLL,3533,IAD,3714,,0,752
57452,UA,5209,PHL,3752,IAD,3714,Y,0,ER4
57035,UA,5209,LGA,3697,IAD,3714,Y,0,CRJ ERJ E70 CR7
57577,UA,5209,SAN,3731,IAD,3714,,0,739 752 320 738
57805,UA,5209,TPA,3646,IAD,3714,,0,738 320
25261,FL,1316,MDW,3747,IAD,3714,Y,0,73W
64099,WN,4547,MDW,3747,IAD,3714,,0,73W 73H
56575,UA,5209,HNL,3728,IAD,3714,,0,764
57431,UA,5209,PDX,3720,IAD,3714,,0,752 320
55862,UA,5209,BNA,3690,IAD,3714,Y,0,ERJ CRJ
55820,UA,5209,AUS,3673,IAD,3714,Y,0,CR7 E70
57771,UA,5209,STL,3678,IAD,3714,Y,0,ER4 ERJ CR7 E70
57533,UA,5209,RDU,3626,IAD,3714,,0,320 73G 738
7985,AC,330,MSY,3861,IAD,3714,Y,0,320 E70 319 CR7
38548,LH,3320,MSY,3861,IAD,3714,Y,0,320 319
57186,UA,5209,MSY,3861,IAD,3714,,0,320 319
57750,UA,5209,SMF,3817,IAD,3714,,0,320
57084,UA,5209,MCI,3458,IAD,3714,Y,0,ERJ CR7 E70
57587,UA,5209,SAT,3621,IAD,3714,Y,0,E70 CR7
55987,UA,5209,CLE,3486,IAD,3714,,0,DH4
56881,UA,5209,IND,3585,IAD,3714,Y,0,E70 ERJ CR7
57472,UA,5209,PIT,3570,IAD,3714,Y,0,DH4 ERJ CR7
57738,UA,5209,SJU,2890,IAD,3714,,0,739 738
56055,UA,5209,CVG,3488,IAD,3714,Y,0,CRJ CR7 ER4 ERJ
56024,UA,5209,CMH,3759,IAD,3714,Y,0,E70 DH4 ERJ CR7 CRJ
9055,AF,137,ATL,3682,DCA,3520,Y,0,M88 M90 320
10865,AM,321,ATL,3682,DCA,3520,Y,0,M90 M88
12984,AZ,596,ATL,3682,DCA,3520,Y,0,M90 757
20106,DL,2009,ATL,3682,DCA,3520,,0,M90 M88 757 320 738
24866,FL,1316,ATL,3682,DCA,3520,,0,717
36353,KL,3090,ATL,3682,DCA,3520,Y,0,M90 320
63448,WN,4547,ATL,3682,DCA,3520,,0,73W
5699,AA,24,LAX,3484,DCA,3520,,0,738
11702,AS,439,LAX,3484,DCA,3520,,0,73H
21048,DL,2009,LAX,3484,DCA,3520,Y,0,73H
59493,US,5265,LAX,3484,DCA,3520,,0,738
6254,AA,24,ORD,3830,DCA,3520,,0,738 M83 M80
57287,UA,5209,ORD,3830,DCA,3520,,0,320 319 738 73G 752
59896,US,5265,ORD,3830,DCA,3520,,0,738 M83
5201,AA,24,DFW,3670,DCA,3520,,0,738 M80
59051,US,5265,DFW,3670,DCA,3520,,0,738 M80
24365,F9,2468,DEN,3751,DCA,3520,,0,320 319
56106,UA,5209,DEN,3751,DCA,3520,,0,738 752 320
5607,AA,24,JFK,3797,DCA,3520,,0,738
20937,DL,2009,JFK,3797,DCA,3520,,0,CR9
59427,US,5265,JFK,3797,DCA,3520,,0,738
57641,UA,5209,SFO,3469,DCA,3520,,0,738 73G
62033,VX,5331,SFO,3469,DCA,3520,,0,320
11920,AS,439,SEA,3577,DCA,3520,,0,73H
5954,AA,24,MCO,3878,DCA,3520,,0,319 320
14151,B6,3029,MCO,3878,DCA,3520,,0,E90 320
59640,US,5265,MCO,3878,DCA,3520,,0,319 320
5675,AA,24,LAS,3877,DCA,3520,,0,320 319
59476,US,5265,LAS,3877,DCA,3520,,0,320 319
4920,AA,24,CLT,3876,DCA,3520,,0,319 320 CRJ E90
58778,US,5265,CLT,3876,DCA,3520,,0,319 320 E90
56311,UA,5209,EWR,3494,DCA,3520,,0,DH4
6528,AA,24,PHX,3462,DCA,3520,,0,757 320 319
60146,US,5265,PHX,3462,DCA,3520,,0,752 320 319
56740,UA,5209,IAH,3550,DCA,3520,,0,73G 319 738 320
6029,AA,24,MIA,3576,DCA,3520,,0,738
59704,US,5265,MIA,3576,DCA,3520,,0,738
4793,AA,24,BOS,3448,DCA,3520,,0,3.19E+92
13920,B6,3029,BOS,3448,DCA,3520,,0,3.2E+92
58670,US,5265,BOS,3448,DCA,3520,,0,3.19E+92
6141,AA,24,MSP,3858,DCA,3520,Y,0,E75 E70
21369,DL,2009,MSP,3858,DCA,3520,,0,M88 M90 319 738 320
51682,SY,4356,MSP,3858,DCA,3520,,0,73G
59808,US,5265,MSP,3858,DCA,3520,Y,0,E75 E70
5362,AA,24,DTW,3645,DCA,3520,Y,0,E70 CRJ E75
20608,DL,2009,DTW,3645,DCA,3520,,0,738 M88 319 M90
59209,US,5265,DTW,3645,DCA,3520,Y,0,E70 CRJ E75
5428,AA,24,FLL,3533,DCA,3520,,0,319
14008,B6,3029,FLL,3533,DCA,3520,,0,3.2E+92
59260,US,5265,FLL,3533,DCA,3520,,0,319
6430,AA,24,PHL,3752,DCA,3520,,0,CRJ DH3 319 E90
60049,US,5265,PHL,3752,DCA,3520,,0,CRJ 319 E90
5773,AA,24,LGA,3697,DCA,3520,,0,3.19E+92
21117,DL,2009,LGA,3697,DCA,3520,Y,0,E70 E75
59554,US,5265,LGA,3697,DCA,3520,,0,3.19E+92
21800,DL,2009,SLC,3536,DCA,3520,,0,757 73H 738
6695,AA,24,SAN,3731,DCA,3520,,0,319
60307,US,5265,SAN,3731,DCA,3520,,0,319
6901,AA,24,TPA,3646,DCA,3520,,0,319
14286,B6,3029,TPA,3646,DCA,3520,,0,320
60451,US,5265,TPA,3646,DCA,3520,,0,319
6375,AA,24,PDX,3720,DCA,3520,Y,0,737
11819,AS,439,PDX,3720,DCA,3520,,0,73H
4768,AA,24,BNA,3690,DCA,3520,,0,CRJ
58652,US,5265,BNA,3690,DCA,3520,,0,ERD CRJ
63488,WN,4547,AUS,3673,DCA,3520,,0,73W
6849,AA,24,STL,3678,DCA,3520,Y,0,CR7
60416,US,5265,STL,3678,DCA,3520,Y,0,CR7
64487,WN,4547,STL,3678,DCA,3520,,0,73W
63842,WN,4547,HOU,3566,DCA,3520,,0,73W
6648,AA,24,RDU,3626,DCA,3520,Y,0,CRJ ERD
60257,US,5265,RDU,3626,DCA,3520,,0,ERD CRJ
6149,AA,24,MSY,3861,DCA,3520,Y,0,E75 E70 319
59815,US,5265,MSY,3861,DCA,3520,,0,319
5947,AA,24,MCI,3458,DCA,3520,Y,0,E75 E70
59633,US,5265,MCI,3458,DCA,3520,Y,0,E75 E70
64018,WN,4547,MCI,3458,DCA,3520,,0,73W
6681,AA,24,RSW,3793,DCA,3520,Y,0,E75 E70
25438,FL,1316,RSW,3793,DCA,3520,,0,717
60290,US,5265,RSW,3793,DCA,3520,Y,0,E75 E70
64363,WN,4547,RSW,3793,DCA,3520,Y,0,717
55976,UA,5209,CLE,3486,DCA,3520,Y,0,ERJ E70
5567,AA,24,IND,3585,DCA,3520,Y,0,E70 E75 CRJ
59382,US,5265,IND,3585,DCA,3520,,0,CRJ
